Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Dub,Neg,gimiinimaasiidogenan,gi<<miin>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Dub,Neg,omiinaasiwaawaadogenan,o<<miin>>aasiwaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Dub,Neg,omiinaasiidogenan,o<<miin>>aasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Dub,Neg,nimiinimaasiwaanaadogenan,ni<<miin>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Dub,Neg,gimiinimaasiwaanaadogenan,gi<<miin>>imaasiwaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Dub,Neg,miinimaasiidogenan,<<miin>>imaasiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgObv,Dub,Pos,nimiinimaadogenan,ni<<miin>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgObv,Dub,Pos,gimiinimaawaadogenan,gi<<miin>>imaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Dub,Pos,gimiinimaadogenan,gi<<miin>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Dub,Pos,omiinaawaadogenan,o<<miin>>aawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Dub,Pos,omiinaadogenan,o<<miin>>aadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Dub,Pos,nimiinimaanaadogenan,ni<<miin>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Dub,Pos,gimiinimaanaadogenan,gi<<miin>>imaanaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Dub,Pos,miinimaadogenan,<<miin>>imaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgObv,Neu,Neg,nimiinimaasiin,ni<<miin>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgObv,Neu,Neg,gimiinimaasiwaawaan,gi<<miin>>imaasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Neu,Neg,gimiinimaasiin,gi<<miin>>imaasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Neu,Neg,omiinaasiwaawaan,o<<miin>>aasiwaawaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Neu,Neg,omiinaasiin,o<<miin>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Neu,Neg,nimiinimaasiwaanaan,ni<<miin>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Neu,Neg,gimiinimaasiwaanaan,gi<<miin>>imaasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Neu,Neg,miinimaasiiwan,<<miin>>imaasiiwan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgObv,Neu,Pos,nimiinimaan,ni<<miin>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgObv,Neu,Pos,gimiinimaawaan,gi<<miin>>imaawaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Neu,Pos,gimiinimaan,gi<<miin>>imaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Neu,Pos,omiinaawaan,o<<miin>>aawaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Neu,Pos,omiinaan,o<<miin>>aan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Neu,Pos,nimiinimaanaan,ni<<miin>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Neu,Pos,gimiinimaanaan,gi<<miin>>imaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Neu,Pos,miinimaawan,<<miin>>imaawan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgObv,Prt,Neg,nimiinimaasiibanen,ni<<miin>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgObv,Prt,Neg,gimiinimaasiwaawaabanen,gi<<miin>>imaasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Prt,Neg,gimiinimaasiibanen,gi<<miin>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Prt,Neg,omiinaasiwaawaabanen,o<<miin>>aasiwaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Prt,Neg,omiinaasiibanen,o<<miin>>aasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Prt,Neg,nimiinimaasiwaanaabanen,ni<<miin>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Prt,Neg,gimiinimaasiwaanaabanen,gi<<miin>>imaasiwaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Prt,Neg,miinimaasiibanen,<<miin>>imaasiibanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgObv,Prt,Pos,nimiinimaabanen,ni<<miin>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgObv,Prt,Pos,gimiinimaawaabanen,gi<<miin>>imaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgObv,Prt,Pos,gimiinimaabanen,gi<<miin>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,3SgObv,Prt,Pos,omiinaawaabanen,o<<miin>>aawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,3SgObv,Prt,Pos,omiinaabanen,o<<miin>>aabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgObv,Prt,Pos,nimiinimaanaabanen,ni<<miin>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgObv,Prt,Pos,gimiinimaanaabanen,gi<<miin>>imaanaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgObv,Prt,Pos,miinimaabanen,<<miin>>imaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Dub,Neg,omiinigosiininaadogenan,o<<miin>>igosiininaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Dub,Neg,omiinigosiininaadog,o<<miin>>igosiininaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Dub,Pos,omiinigoninaadogenan,o<<miin>>igoninaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Dub,Pos,omiinigoninaadog,o<<miin>>igoninaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Neu,Neg,omiinigosiinini,o<<miin>>igosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Neu,Neg,omiinigosiinini,o<<miin>>igosiininiw,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Neu,Pos,omiinigonini,o<<miin>>igoniniw,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Neu,Pos,omiinigonini,o<<miin>>igoniniw,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Prt,Neg,omiinigosiininaabanen,o<<miin>>igosiininaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Prt,Neg,omiinigosiininaaban,o<<miin>>igosiininaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgObv/3PlObv,Prt,Pos,omiinigoninaabanen,o<<miin>>igoninaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgObv/3PlObv,Prt,Pos,omiinigoninaaban,o<<miin>>igoninaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Dub,Neg,omiinigosiinaadogenan,o<<miin>>igosiinaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Dub,Neg,omiinigosiinaadog,o<<miin>>igosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Dub,Neg,nimiinaasiidog,ni<<miin>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Dub,Neg,gimiinaasiwaawaadog,gi<<miin>>aasiwaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Dub,Neg,gimiinaasiidog,gi<<miin>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Dub,Neg,omiinigosiidogena',o<<miin>>igosiidogena',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Dub,Neg,omiinigosiidogenan,o<<miin>>igosiidogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Dub,Neg,nimiinaasiwaanaadog,ni<<miin>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Dub,Neg,gimiinaasiwaanaadog,gi<<miin>>aasiwaanaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Dub,Neg,miinaasiidog,<<miin>>aasiidog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Dub,Pos,omiinigonaadogenan,o<<miin>>igonaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Dub,Pos,omiinigonaadog,o<<miin>>igonaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Dub,Pos,nimiinaadog,ni<<miin>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Dub,Pos,gimiinaawaadog,gi<<miin>>aawaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Dub,Pos,gimiinaadog,gi<<miin>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Dub,Pos,omiinigodogena',o<<miin>>igodogena',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Dub,Pos,omiinigodogenan,o<<miin>>igodogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Dub,Pos,nimiinaanaadog,ni<<miin>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Dub,Pos,gimiinaanaadog,gi<<miin>>aanaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Dub,Pos,miinaadog,<<miin>>aadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Neu,Neg,omiinigosiinan,o<<miin>>igosiinan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Neu,Neg,omiinigosiin,o<<miin>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Neu,Neg,nimiinaasiin,ni<<miin>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Neu,Neg,gimiinaasiwaawaa,gi<<miin>>aasiwaawaa,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Neu,Neg,gimiinaasiin,gi<<miin>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Neu,Neg,omiinigosii',o<<miin>>igosii',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Neu,Neg,omiinigosiin,o<<miin>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Neu,Neg,nimiinaasiwaanaan,ni<<miin>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Neu,Neg,gimiinaasiwaanaan,gi<<miin>>aasiwaanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Neu,Neg,miinaasiin,<<miin>>aasiin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Neu,Pos,omiinigonan,o<<miin>>igonan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Neu,Pos,omiinigon,o<<miin>>igon,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Neu,Pos,nimiinaa,ni<<miin>>aa,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Neu,Pos,gimiinaawaa,gi<<miin>>aawaa,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Neu,Pos,gimiinaa,gi<<miin>>aa,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Neu,Pos,omiinigoo',o<<miin>>igoo',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Neu,Pos,omiinigoon,o<<miin>>igoon,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Neu,Pos,nimiinaanaan,ni<<miin>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Neu,Pos,gimiinaanaan,gi<<miin>>aanaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Neu,Pos,miinaa,<<miin>>aa,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Prt,Neg,omiinigosiinaabanen,o<<miin>>igosiinaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Prt,Neg,omiinigosiinaaban,o<<miin>>igosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Prt,Neg,nimiinaasiiban,ni<<miin>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Prt,Neg,gimiinaasiwaawaaban,gi<<miin>>aasiwaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Prt,Neg,gimiinaasiiban,gi<<miin>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Prt,Neg,omiinigosiibane',o<<miin>>igosiibane',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Prt,Neg,omiinigosiibanen,o<<miin>>igosiibanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Prt,Neg,nimiinaasiwaanaaban,ni<<miin>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Prt,Neg,gimiinaasiwaanaaban,gi<<miin>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Prt,Neg,miinaasiiban,<<miin>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,3SgProx,Prt,Pos,omiinigonaabanen,o<<miin>>igonaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,3SgProx,Prt,Pos,omiinigonaaban,o<<miin>>igonaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,1Sg,3SgProx,Prt,Pos,nimiinaaban,ni<<miin>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,3SgProx,Prt,Pos,gimiinaawaaban,gi<<miin>>aawaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,3SgProx,Prt,Pos,gimiinaaban,gi<<miin>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlObv,3SgProx,Prt,Pos,omiinigobane',o<<miin>>igobane',GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgObv,3SgProx,Prt,Pos,omiinigobanen,o<<miin>>igobanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Excl,3SgProx,Prt,Pos,nimiinaanaaban,ni<<miin>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,Incl,3SgProx,Prt,Pos,gimiinaanaaban,gi<<miin>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,3SgProx,Prt,Pos,miinaaban,<<miin>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Dub,Neg,nimiinigosiiminaadogenan,ni<<miin>>igosiiminaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Dub,Neg,nimiinigosiiminaadog,ni<<miin>>igosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Dub,Neg,gimiizhisiiminaadog,gi<<miizh>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Dub,Neg,gimiizhisiiminaadog,gi<<miizh>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Dub,Neg,nimiinigosiinaadogenag,ni<<miin>>igosiinaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Dub,Neg,nimiinigosiinaadog,ni<<miin>>igosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Dub,Neg,nimiinigoosiiminaadog,ni<<miin>>igoosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Dub,Pos,nimiinigominaadogenan,ni<<miin>>igominaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Dub,Pos,nimiinigominaadog,ni<<miin>>igominaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Dub,Pos,gimiizhiminaadog,gi<<miizh>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Dub,Pos,gimiizhiminaadog,gi<<miizh>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Dub,Pos,nimiinigonaadogenag,ni<<miin>>igonaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Dub,Pos,nimiinigonaadog,ni<<miin>>igonaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Dub,Pos,nimiinigoominaadog,ni<<miin>>igoominaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Neu,Neg,nimiinigosiimin,ni<<miin>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Neu,Neg,nimiinigosiimin,ni<<miin>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Neu,Neg,gimiizhisiimin,gi<<miizh>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Neu,Neg,gimiizhisiimin,gi<<miizh>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Neu,Neg,nimiinigosiinaanig,ni<<miin>>igosiinaanig,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Neu,Neg,nimiinigosiinaan,ni<<miin>>igosiinaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Neu,Neg,nimiinigoosiimin,ni<<miin>>igoosiimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Neu,Pos,nimiinigomin,ni<<miin>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Neu,Pos,nimiinigomin,ni<<miin>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Neu,Pos,gimiizhimin,gi<<miizh>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Neu,Pos,gimiizhimin,gi<<miizh>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Neu,Pos,nimiinigonaanig,ni<<miin>>igonaanig,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Neu,Pos,nimiinigonaan,ni<<miin>>igonaan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Neu,Pos,nimiinigoomin,ni<<miin>>igoomin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Prt,Neg,nimiinigosiiminaabanen,ni<<miin>>igosiiminaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Prt,Neg,nimiinigosiiminaaban,ni<<miin>>igosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Prt,Neg,gimiizhisiiminaaban,gi<<miizh>>i1siiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Prt,Neg,gimiizhisiiminaaban,gi<<miizh>>i1siiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Prt,Neg,nimiinigonaabaneg,ni<<miin>>igonaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Prt,Neg,nimiinigosiinaaban,ni<<miin>>igosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Prt,Neg,nimiinigoosiiminaaban,ni<<miin>>igoosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Excl,Prt,Pos,nimiinigominaabanen,ni<<miin>>igominaabanen,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Excl,Prt,Pos,nimiinigominaaban,ni<<miin>>igominaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Pl,Excl,Prt,Pos,gimiizhiminaaban,gi<<miizh>>i1minaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,2Sg,Excl,Prt,Pos,gimiizhiminaaban,gi<<miizh>>i1minaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Excl,Prt,Pos,nimiinigosiinaabaneg,ni<<miin>>igosiinaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Excl,Prt,Pos,nimiinigonaaban,ni<<miin>>igonaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,X,Excl,Prt,Pos,nimiinigoominaaban,ni<<miin>>igoominaaban,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Pl,Incl,Dub,Neg,gimiinigosiiminaadogenan,gi<<miin>>igosiiminaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Incl,Dub,Neg,gimiinigosiiminaadog,gi<<miin>>igosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Incl,Dub,Neg,gimiinigosiinaadogenag,gi<<miin>>igosiinaadogenag,GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Incl,Dub,Neg,gimiinigosiinaadog,gi<<miin>>igosiinaadog,GUESS
VTA,Ind,VTA_n,miizh,miin1,X,Incl,Dub,Neg,gimiinigoosiiminaadog,gi<<miin>>igoosiiminaadog,GUESS
VTA,Ind,VTA_n,miizh,miin1,0Pl,Incl,Dub,Pos,gimiinigominaadogenan,gi<<miin>>igominaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Incl,Dub,Pos,gimiinigominaadog,gi<<miin>>igominaadog,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Incl,Dub,Pos,gimiinigonaadogenag,gi<<miin>>igonaadogenag,GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Incl,Dub,Pos,gimiinigonaadog,gi<<miin>>igonaadog,GUESS
VTA,Ind,VTA_n,miizh,miin1,X,Incl,Dub,Pos,gimiinigoominaadog,gi<<miin>>igoominaadog,GUESS
VTA,Ind,VTA_n,miizh,miin1,0Pl,Incl,Neu,Neg,gimiinigosiimin,gi<<miin>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Incl,Neu,Neg,gimiinigosiimin,gi<<miin>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Incl,Neu,Neg,gimiinigosiinaanig,gi<<miin>>igosiinaanig,GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Incl,Neu,Neg,gimiinigosiinaan,gi<<miin>>igosiinaan,GUESS
VTA,Ind,VTA_n,miizh,miin1,X,Incl,Neu,Neg,gimiinigoosiimin,gi<<miin>>igoosiimin,GUESS
VTA,Ind,VTA_n,miizh,miin1,0Pl,Incl,Neu,Pos,gimiinigomin,gi<<miin>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,0Sg,Incl,Neu,Pos,gimiinigomin,gi<<miin>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_n,miizh,miin1,3PlProx,Incl,Neu,Pos,gimiinigonaanig,gi<<miin>>igonaanig,GUESS
VTA,Ind,VTA_n,miizh,miin1,3SgProx,Incl,Neu,Pos,gimiinigonaan,gi<<miin>>igonaan,GUESS
VTA,Ind,VTA_n,miizh,miin1,X,Incl,Neu,Pos,gimiinigoomin,gi<<miin>>igoomin,GUESS
